"","AAL1","AAL2","AAL3","AAL4","AAL5","AAL6","AAL7","AAL8","AAL9","AAL10","AAL11","AAL12","AAL13","AAL14","AAL15","AAL16","AAL17","AAL18","AAL19","AAL20","AAL21","AAL22","AAL23","AAL24","AAL25","AAL26","AAL27","AAL28","AAL29","AAL30","AAL31","AAL32","AAL33","AAL34","AAL35","AAL36","AAL37","AAL38","AAL39","AAL40","AAL41","AAL42","AAL43","AAL44","AAL45","AAL46","AAL47","AAL48","AAL49","AAL50","AAL51","AAL52","AAL53","AAL54","AAL55","AAL56","AAL57","AAL58","AAL59","AAL60","AAL61","AAL62","AAL63","AAL64","AAL65","AAL66","AAL67","AAL68","AAL69","AAL70","AAL71","AAL72","AAL79","AAL80","AAL81","AAL82","AAL83","AAL84","AAL85","AAL86","AAL87","AAL88","AAL89","AAL90","AAL91","AAL92","AAL96","AAL97","AAL98","AAL99","AAL100","AAL111","AAL112"
"AAL47",0.450235102824547,0.440340361522688,0.439968589580322,0.435486352977053,0.435974828269283,0.460810269779098,0.454213845305328,0.446801953091814,0.429356456440056,0.442508191297387,0.44842982868686,0.445050912489479,0.44432093747688,0.443105081857263,0.441648832091156,0.454105210722471,0.448138771725615,0.436588385028192,0.433146222158528,0.440989087345433,0.44213917131889,0.443918860035399,0.422458626572621,0.427854024478426,0.448415580829079,0.41795531643088,0.450799787461986,0.411214757544439,0.445197484157276,0.455238409356528,0.42505649630459,0.406504013568996,0.427090271183113,0.412826648801807,0.451119513847207,0.426126171321964,0.429839328472502,0.45351823138644,0.453274094310448,0.444803103834791,0.439438725812298,0.462995699050833,0.442386842357755,0.44169798835105,0.434022702670493,0.438501042347707,0.451788588397953,0.447682435992932,0.429875583571868,0.45171426116191,0.437134712733038,0.452496307980425,0.428612971661877,0.413912309690677,0.431322067458512,0.438079360875916,0.434425896698744,0.441785779147753,0.435543324147989,0.445992246265736,0.44837469786763,0.448285262802672,0.404094514492255,0.433392852279595,0.449825662647367,0.449589005566029,0.429390452489302,0.41109281990359,0.434199091944796,0.434011803782937,0.423192759147591,0.433103837754863,0.458069678675025,0.425358036346598,0.43897046135783,0.431515572037224,0.42801524403945,0.447444620777384,0.429410652226123,0.434494658913125,0.432252137363756,0.41545263572952,0.407842120794332,0.424543396694942,0.436325257043413,0.432611337362807,0.389455958044449,0.461142244014829,0.431347223033227,0.463807395246312,0.406221972434523,0.422892547495009,0.410699934644917
"AAL48",0.468753875075848,0.403791051829663,0.426080938361985,0.403077420323807,0.426810358910473,0.456989817895735,0.466728943148161,0.416041275590661,0.434670539160803,0.430790306224052,0.460923890472751,0.409527539240299,0.462768708625359,0.406336939816715,0.447929785883795,0.442904831733248,0.451656289998342,0.396281212668634,0.416183230671856,0.464514056331474,0.430662763134634,0.426913080749366,0.402595363392641,0.442662975532958,0.421167180626209,0.409675791263021,0.425692239581761,0.412348930802557,0.442691780727438,0.429713856411901,0.401041926240601,0.408782459987648,0.406536567680987,0.418144182344693,0.424773336343708,0.409859722542929,0.441061672796959,0.460660072365073,0.461782607277082,0.464847324543202,0.444815511447684,0.467895945541863,0.418337109675256,0.444148517919595,0.419729352849214,0.435851116345847,0.447682435992932,0.467592669483632,0.421693545317247,0.423878072417961,0.446978701399033,0.428944722853104,0.44557630703479,0.409617906564784,0.453603893644219,0.444387732851543,0.449689639153112,0.404982821073678,0.428645784821841,0.426862964930566,0.465579618020828,0.414291259961956,0.415742784067825,0.388416780993347,0.465881488509406,0.420948140103967,0.4059028139819,0.416348237307722,0.415001282132966,0.45792789811081,0.403660511282029,0.435658639834011,0.466289794687897,0.369842048873067,0.44797553638746,0.386491132220342,0.444490174680036,0.445258301834638,0.43883568534406,0.390644951009317,0.457821398142225,0.406173310248001,0.429168309223238,0.388000835111711,0.474253342040568,0.417506204133268,0.370130184267125,0.466928946454276,0.452347246662694,0.485112213412403,0.444065275502048,0.376907757863465,0.356518644798582
"AAL49",0.425142675840977,0.42559677663875,0.434743775520006,0.425995496564343,0.427626540511822,0.42763993770234,0.42516202569065,0.421670548219459,0.421267697214129,0.426031146665843,0.422038043971944,0.426385263092834,0.421829920603596,0.427437765168398,0.433614898867298,0.423559274168937,0.424965397322896,0.428388896758107,0.415628129461486,0.428881568506016,0.426685635381151,0.414476290035989,0.411391746432103,0.414480734311661,0.425847920722041,0.389241559858947,0.429925584366184,0.382424708309342,0.426199670426815,0.430494111098434,0.425144595916236,0.388837243843153,0.42666297674698,0.402218360209744,0.426297941292481,0.396767808828572,0.431535212269722,0.428721347254801,0.426678607512454,0.422893579426083,0.425694870673098,0.438392719351976,0.422361497355399,0.411281885482348,0.418464361836898,0.407504954028492,0.429875583571868,0.421693545317247,0.431807539683796,0.433030225328068,0.428702330503331,0.4302511747753,0.43051563561447,0.427677821185975,0.422624049578265,0.434286496725327,0.422492561499083,0.42842900295414,0.432841704664,0.424586293833096,0.421890494726396,0.429235186898906,0.422901991851656,0.428962793255105,0.424900813321095,0.426581951095012,0.424638699598907,0.395336173413189,0.421748020483599,0.42037748127096,0.428820783982041,0.39717435284804,0.430060416414246,0.427536163298445,0.429444456323667,0.430599028330086,0.427326346174071,0.435420983402474,0.433087764060292,0.431763170109094,0.426765331665211,0.434075709617615,0.429656697840189,0.427794596608661,0.436170933970016,0.427384064011725,0.408982591789359,0.42985850696915,0.420382944644811,0.42920965147696,0.432443313125344,0.411038378209449,0.382391825694341
"AAL50",0.432002945739539,0.462248983983868,0.448077532891763,0.454616186751239,0.439842507983121,0.453495771272441,0.438508663919043,0.465033002185217,0.422030649129502,0.446152641383273,0.435742600575185,0.465294858607778,0.428104923080805,0.465417983635364,0.435156163991611,0.453785174705456,0.441593660841973,0.461995609685552,0.445304130707254,0.419336627128938,0.443712539066936,0.451698532841725,0.43688974582649,0.413877276367523,0.464699289404702,0.419125879824507,0.46826620005285,0.405050374157698,0.44394501487368,0.469846259732579,0.443896304377606,0.400646756773026,0.440944357980723,0.406451309735147,0.464308329486326,0.433459773557179,0.423651010207984,0.438700114216983,0.439495018539449,0.424552577432688,0.431948071092535,0.450431316031042,0.458587619286802,0.429148705607439,0.443107003904035,0.430892560224675,0.45171426116191,0.423878072417961,0.433030225328068,0.467229893573013,0.42882453580152,0.465291157084217,0.414268400769014,0.416327673784997,0.413851389208502,0.430289372054998,0.420049359867644,0.464229449823198,0.438248715411234,0.454852698070562,0.429396580963307,0.466927717705405,0.396613159172826,0.461676776114755,0.433852563415346,0.464713707443813,0.444550447191136,0.403451199965066,0.449250985617407,0.412623970485515,0.440114543725428,0.420625068888542,0.44765219258442,0.459498197663885,0.429448943756651,0.460357901326364,0.415565563080577,0.442784597433963,0.422930276114967,0.462685884448362,0.410960455855807,0.423634937681074,0.3966630975977,0.450286268826283,0.414484812335849,0.443195588770023,0.387195844390032,0.44672193203454,0.413411489460645,0.437156012171792,0.385776620863486,0.456830270777826,0.459928823253621
"AAL51",0.447662736439036,0.413915750937213,0.432317003867879,0.415423148412924,0.428253379856615,0.441822847633273,0.44608760741871,0.415608758730739,0.430994376099949,0.430387628302886,0.440877920619099,0.417265869668796,0.442334754080487,0.41578627643474,0.443971943205561,0.43262352478102,0.437781749392676,0.412552333397902,0.413557884961158,0.449603988389161,0.430483882363537,0.415772691348682,0.405683231090501,0.431049080517323,0.421995933768638,0.396477621184072,0.424961935487603,0.394787392218635,0.434515763835687,0.42803482853419,0.413491989423968,0.398478617369181,0.417847667617847,0.411457429873556,0.423852018914982,0.397634822637051,0.438337401502997,0.447053045753942,0.444870897105205,0.446350812820663,0.435782145390212,0.454195606123164,0.416886923957015,0.428714315433793,0.417518987055463,0.42177320121983,0.437134712733038,0.446978701399033,0.428702330503331,0.42882453580152,0.440671008897588,0.428593397089632,0.444349020338669,0.425654925328675,0.441109604095416,0.443497234412568,0.439012462374238,0.415813823826145,0.433868487459874,0.424735100032232,0.445037436181628,0.420870238058336,0.427071826220368,0.409588174487713,0.446414117863192,0.423051839347233,0.416103423705886,0.407242445498721,0.415629637710212,0.442555013121389,0.417108771406508,0.416363942543051,0.446556327527978,0.401311372746325,0.441332106251264,0.410723945592508,0.439552292854406,0.443751647112608,0.440262279630347,0.412592109863595,0.447049320673372,0.425504242215961,0.437086693100705,0.408903425762968,0.456624001608881,0.423343544106877,0.404910186924162,0.449191099829896,0.437873089628,0.458791906396612,0.446220370057399,0.39137837554263,0.360515035332041
"AAL52",0.435430869697118,0.461500096741357,0.446751192588677,0.451951266708503,0.438548448326305,0.457243656231033,0.442270489728612,0.466058719871689,0.422677861191805,0.445407174279779,0.439464178167547,0.465096328747161,0.431109102401498,0.465209438642543,0.436258834007422,0.456730531405161,0.443391004930771,0.459488567642457,0.446448974183007,0.420879697130541,0.44280946089443,0.455497252061159,0.436476283845118,0.415063994307194,0.463936784934364,0.422062618535535,0.467703353769198,0.410096814587291,0.445301598580668,0.470387026563365,0.441410285952306,0.403212697525664,0.438492541113638,0.406537056587137,0.464820640741167,0.43633256429514,0.421737266888114,0.442883800941868,0.442292865942916,0.427593041891837,0.434293963344171,0.453679195723962,0.457897012342481,0.432993807599477,0.442782132310132,0.435704522151908,0.452496307980425,0.428944722853104,0.4302511747753,0.465291157084217,0.428593397089632,0.46729713804961,0.41307129577083,0.41300210027611,0.41465549559186,0.429882438051388,0.421238009061813,0.463049792137251,0.436600720833939,0.455263812239528,0.432992741721291,0.46701362001301,0.393346528535724,0.459277531843807,0.437565020425255,0.465460142086623,0.442176636690927,0.405803396647806,0.449585798215551,0.414505089090068,0.436465785915851,0.42516828641519,0.451189499235298,0.455089492905825,0.429632317663785,0.457147572616753,0.41418051197697,0.44419636496412,0.420645937144826,0.460206276779198,0.411273438587553,0.418569550090312,0.39169583795684,0.44694994213542,0.413363670639349,0.438625866439828,0.384117749138211,0.451263037972881,0.413095264016538,0.441978687253336,0.380736544828427,0.453121839003334,0.442025627039701
"AAL53",0.4460041003448,0.397646324864241,0.430060198795418,0.40391925374244,0.425375166601606,0.4282057541509,0.440302404851053,0.394677751396015,0.433356175178408,0.424909754708789,0.435529129374817,0.400172620302414,0.440976085044217,0.397781679988332,0.447822234867892,0.417197916740704,0.43225303573115,0.398754338257373,0.400655736765357,0.457465561919726,0.426547198958762,0.396209604698322,0.39490976464785,0.434484832743419,0.404434363871794,0.37944316472965,0.408390238227617,0.383076653141771,0.428121299057114,0.41024710811882,0.407822267091047,0.393312434837529,0.414239418567976,0.411576083203773,0.405176696318905,0.380529768739301,0.448999880420672,0.441331958555263,0.439709245433456,0.448340135515914,0.434781513676879,0.449240500809086,0.400485265186521,0.418553620299399,0.406630858858417,0.408065366965023,0.428612971661877,0.44557630703479,0.43051563561447,0.414268400769014,0.444349020338669,0.41307129577083,0.462897965702337,0.438645403413458,0.450763484654797,0.449202617151135,0.444484001555695,0.399245877193108,0.435887056885469,0.411827653121007,0.442218911716814,0.403952087819878,0.44793893690422,0.395568766811941,0.443998640519741,0.405851371898505,0.409340553277051,0.404215839900258,0.403409148465839,0.446922145144732,0.41577195117089,0.400037903246667,0.440572042818478,0.39051553750922,0.445267226074492,0.399462369914803,0.449578316493455,0.442702450087584,0.451794680613622,0.40054704391826,0.460555442807776,0.437579037323035,0.464520129909614,0.402254708226575,0.475372789458176,0.419055740484893,0.425926123154932,0.441601934585237,0.446409527225127,0.455801149960539,0.480717305743759,0.373524285783732,0.32448351327574
"AAL54",0.412492577810756,0.408305870942316,0.430488008047217,0.415454031504573,0.420037846829764,0.403471737425594,0.407698154472348,0.397405781747388,0.418735321770627,0.416143461662094,0.406526150684425,0.408743381509074,0.408783103651323,0.409779893860376,0.431782666678348,0.401482757300095,0.408478041800791,0.416964206144942,0.399667500453158,0.425923723564721,0.417141811216153,0.388280980602006,0.400054013615021,0.409516594185699,0.407888455288202,0.364964428892842,0.412314189752994,0.359914187959841,0.414855226294883,0.410098822020338,0.42157527005382,0.374932441833432,0.423066511610077,0.394250761558858,0.405701670929719,0.366756033273788,0.43410243382248,0.415668106282972,0.410153195636281,0.414457884252105,0.416491728800227,0.42410592534399,0.403518021679046,0.391174228950522,0.404737364387774,0.384963794830406,0.413912309690677,0.409617906564784,0.427677821185975,0.416327673784997,0.425654925328675,0.41300210027611,0.438645403413458,0.443826316665021,0.42108066413938,0.435662274185514,0.419564239349926,0.411692657918804,0.4328268443443,0.407818574740104,0.407990800719585,0.409904506898238,0.442331805757204,0.419247729086282,0.413007462268382,0.40812102529683,0.418145836586119,0.385067891407587,0.407585701628513,0.418030730675604,0.432141848351572,0.373024301411633,0.41281588615283,0.420317725659372,0.42663687957361,0.423986829269661,0.43079233313465,0.431315405910465,0.439391855919014,0.423966498272505,0.428459239967826,0.446821347444191,0.451345552001334,0.423792194006102,0.439372823583055,0.417738461602324,0.428931259409012,0.408869999703246,0.416347578753764,0.4091900742825,0.460731888389392,0.395213114094166,0.350373424589155
"AAL55",0.452516340441351,0.395628308589408,0.422976587752134,0.397881493487271,0.421145105475237,0.437949573784967,0.449263540848012,0.399486365736162,0.43103758914125,0.422626693077071,0.443049515790015,0.399799252261265,0.44719619133933,0.396943484539555,0.443570993582074,0.425356373218748,0.437488878591079,0.392071644436249,0.401769966211123,0.457449228164094,0.423159996117919,0.405228429561001,0.392280816077898,0.434705335917012,0.405630833716762,0.390782718600617,0.40865270923233,0.393973829974244,0.428923152109165,0.412780270175959,0.398003206278546,0.397611368137488,0.405303747536064,0.411404010211086,0.40872368420762,0.38985406610087,0.440624586646748,0.448326153516797,0.447469407267827,0.452873062220324,0.435173210479842,0.454686523051088,0.401223216517105,0.429050059880932,0.406454237897724,0.419614558231982,0.431322067458512,0.453603893644219,0.422624049578265,0.413851389208502,0.441109604095416,0.41465549559186,0.450763484654797,0.42108066413938,0.449439204688659,0.443280961806125,0.443021240977946,0.396797616620244,0.427875558671019,0.413092385897342,0.450273248162166,0.404016083594843,0.429898987116808,0.387220768190712,0.450633214605725,0.407673196670701,0.402356545119976,0.406546696169377,0.401651012042054,0.449030072622185,0.402338988956879,0.415786167778653,0.447192593671021,0.376391566326184,0.442297484305947,0.388521485465433,0.443102199377826,0.440646909382277,0.441393306604525,0.390834469209854,0.456580025892437,0.418487458218286,0.443853812609025,0.39018539709288,0.471024105294916,0.413043008500227,0.40744770039638,0.452446733056026,0.444865301955985,0.468798171520072,0.458466053849248,0.366257175919051,0.325193459486977
"AAL56",0.445457294824112,0.416742896070706,0.437947079860006,0.419872727582183,0.432206486508926,0.438035627447664,0.442812984123721,0.415960524704826,0.434000437248491,0.431760158406997,0.439462735768059,0.419166755054491,0.441597454091523,0.418354944294757,0.447437791190879,0.430041902327446,0.437211638397906,0.418422799175753,0.41621704020803,0.451554403811236,0.432020705004814,0.415162696005201,0.410321088932122,0.432316501154933,0.423971603644004,0.39399080498043,0.428057979869504,0.390527925326132,0.436297453391519,0.428779707313669,0.420739045984021,0.397989701622752,0.424760723205053,0.413276715454311,0.423564948048189,0.395262859171809,0.445494112213779,0.44556628346336,0.442780437100859,0.446170713596769,0.438688330581592,0.454213636184551,0.419369923980529,0.424630385289703,0.419456864135349,0.418265271031125,0.438079360875916,0.444387732851543,0.434286496725327,0.430289372054998,0.443497234412568,0.429882438051388,0.449202617151135,0.435662274185514,0.443280961806125,0.449306137711925,0.44094899978563,0.419058674675065,0.440030682896372,0.425588718554598,0.442427640716563,0.422702937665488,0.438053254365321,0.41643257174937,0.445126701457035,0.424224058324693,0.421722277964105,0.407593716066966,0.419377023026372,0.444459256595258,0.426211531457883,0.411850948566803,0.445390733861845,0.408778658093875,0.444848599171638,0.417613490026533,0.44425829237309,0.446690174709364,0.447525772508017,0.419520326328625,0.44919129257452,0.437214861647774,0.448164679976534,0.417416560630818,0.463140247408765,0.428976555567798,0.413620308542922,0.445272336266302,0.440037870173433,0.452849007414976,0.459804342722807,0.395520261576839,0.366548555010787
"AAL57",0.450625390958567,0.402787535819813,0.425788866167616,0.404216507755782,0.422646984040181,0.439768126273569,0.447986507732127,0.406956267174637,0.429410200770036,0.425301657452912,0.442493767654907,0.407357087396577,0.445016235918648,0.404767832756579,0.441914993388603,0.428518086070215,0.436903212422043,0.400078567864179,0.407766261056061,0.451757623864813,0.425591578710291,0.411626162372543,0.398406796109768,0.431651033040528,0.413450591793962,0.39464843079247,0.416901687899478,0.396135484695483,0.431734542757918,0.420589594833782,0.404077680886959,0.397513853092241,0.409264737848091,0.409749233707436,0.41566667509037,0.394053063594162,0.437257161194342,0.446884855643018,0.445150860073858,0.449266707257509,0.434308493786988,0.453664447840259,0.409245606600633,0.428380562354582,0.411775063525227,0.419772262067006,0.434425896698744,0.449689639153112,0.422492561499083,0.420049359867644,0.439012462374238,0.421238009061813,0.444484001555695,0.419564239349926,0.443021240977946,0.44094899978563,0.440976382646002,0.403841460643879,0.42896790812633,0.418522056713179,0.447747151090795,0.410826625106055,0.425458233833192,0.395477461538357,0.448768859879074,0.414748495784374,0.407098962733586,0.406142014347285,0.409051988804354,0.444649132592302,0.407969156827807,0.415882278983544,0.447703040287467,0.383526864418993,0.440403131592772,0.395851680174417,0.439453912233017,0.440709747505545,0.438293267343233,0.398529943828776,0.449467855206008,0.417299825678335,0.436450714740307,0.396486182227277,0.462011674599642,0.415265619642949,0.398535157867301,0.449172818745828,0.440266898321162,0.4630797500703,0.449742401812221,0.374979226506017,0.347382199209927
"AAL58",0.412599683127061,0.467500737566724,0.445189400307181,0.456791654706358,0.434945364571719,0.442449571120929,0.42136433888112,0.466256717758704,0.411207337343008,0.438240098357968,0.419681203335941,0.4680971105706,0.410549192039248,0.470912679740091,0.424430416035952,0.445984194774105,0.429686164413544,0.468334288746853,0.443790582382353,0.401739584684206,0.435507432696097,0.450323576255318,0.436895763066845,0.398678266338942,0.461517991960945,0.413495456704122,0.466389966333186,0.397363722402511,0.433488229755431,0.467043407313264,0.446386670023357,0.392913346677243,0.442288263213364,0.396760641530011,0.461137533413156,0.431996302021965,0.411846280691585,0.424609240260773,0.424585941137645,0.405649452968986,0.421571479009173,0.436596953832133,0.456826198258619,0.416265411655376,0.437796887154107,0.422049371010545,0.441785779147753,0.404982821073678,0.42842900295414,0.464229449823198,0.415813823826145,0.463049792137251,0.399245877193108,0.411692657918804,0.396797616620244,0.419058674675065,0.403841460643879,0.470008452439584,0.432061468501138,0.450349645422681,0.410512747107518,0.469696163905789,0.387731801374837,0.470875399495022,0.416178965650853,0.463816311936782,0.445157746366706,0.393322490046761,0.449913555926088,0.392685576897171,0.440115171169595,0.407158835435432,0.431964488247286,0.47378631322195,0.416651327072118,0.469950601173399,0.400756501556583,0.434177871543166,0.411838459976964,0.472298014041476,0.392025604777938,0.423723811403152,0.383562629736725,0.458325497622601,0.394198770633852,0.439006288656476,0.387097497791922,0.433198941044629,0.395385560779692,0.414870203857989,0.366796035042124,0.466422298861603,0.453594838556409
"AAL59",0.432035958911625,0.429253924090613,0.439702252315538,0.430668716528762,0.431912493012864,0.433604609864889,0.431902666088051,0.42654455984968,0.426462899450043,0.432854794522105,0.428091321888533,0.431891085845072,0.427278273189624,0.431842654742511,0.439977654482957,0.429615876515353,0.430477614866456,0.432438700774466,0.420288561521721,0.434597689531227,0.432221222328858,0.416425677529364,0.415545927444509,0.420272808357447,0.433547105378211,0.392482657423935,0.435335223813455,0.386012568138478,0.432399951143937,0.437422703501083,0.429515408186596,0.391891091012176,0.430113061861939,0.4062037705592,0.432903232747125,0.398227355698737,0.436138469974823,0.43531199954327,0.431844591256214,0.430130312112119,0.431157959567832,0.444416347867131,0.427236434051518,0.417231304647052,0.423499824676131,0.41251534270607,0.435543324147989,0.428645784821841,0.432841704664,0.438248715411234,0.433868487459874,0.436600720833939,0.435887056885469,0.4328268443443,0.427875558671019,0.440030682896372,0.42896790812633,0.432061468501138,0.439637671919746,0.430772021614664,0.428876161115408,0.434181310251917,0.427244199619992,0.433339611658592,0.431617527379532,0.433068591221324,0.428987938494032,0.3999721452679,0.425388452165763,0.426921398856675,0.434177259139947,0.403947196563476,0.436745700627006,0.429287467383291,0.435081541981795,0.434671663516097,0.432200859892606,0.442638967802224,0.437962851190982,0.436040109758898,0.431314241702759,0.437119781331347,0.433899785818468,0.43077165572945,0.43957583337577,0.430515928896116,0.413282046230874,0.436315063584634,0.424923589689143,0.434896193062114,0.437647361881034,0.415300491916981,0.388513833277153
"AAL60",0.432958087059227,0.449430740988735,0.439282395373396,0.440696075084238,0.431463801161692,0.452182396726582,0.438743011932277,0.454394559343962,0.418179698102063,0.438068513029651,0.435259685376994,0.453821020104355,0.428293893380239,0.452261495430331,0.431107012268549,0.449278551004122,0.439044546631487,0.447533333803802,0.435796940106007,0.420125365403429,0.43709677405075,0.446504177403934,0.425299523690686,0.411790108895988,0.452890997041593,0.413716113303833,0.456782888417664,0.403648903996657,0.438208736100625,0.459258186646101,0.43045162196677,0.397249807585555,0.428620057225407,0.401446015927267,0.453586694078024,0.427567676616773,0.418810537520582,0.439156894483316,0.439006456382701,0.426259839706645,0.43002597888704,0.450401714627862,0.446890111045245,0.429001523364906,0.433668723761718,0.428979032479766,0.445992246265736,0.426862964930566,0.424586293833096,0.454852698070562,0.424735100032232,0.455263812239528,0.411827653121007,0.407818574740104,0.413092385897342,0.425588718554598,0.418522056713179,0.450349645422681,0.430772021614664,0.447705321571066,0.430853011089859,0.455437354374792,0.39125509388946,0.445731640126447,0.434251508342401,0.454078522229445,0.432139416202696,0.400204917751456,0.437500840052024,0.411954856703716,0.425503466614723,0.420719616671012,0.447355998080719,0.442204712047962,0.426033640069808,0.443783913421957,0.412392636783174,0.438459835337519,0.417592310625472,0.446748319394955,0.410499307564385,0.412806056899873,0.391676441673905,0.434899682643829,0.414992050941114,0.431225400415222,0.382466437948552,0.448466566694004,0.413122712040778,0.441214597192728,0.384671385649048,0.437101633619005,0.436886708193471
"AAL61",0.467639998684432,0.409597391627889,0.42715907747723,0.407351013194718,0.427580922859438,0.45997530323274,0.467050074201313,0.422103920527815,0.434424744407924,0.433342707197406,0.460550784633479,0.416382692829882,0.461297539262524,0.412446057616129,0.446931730369854,0.446910340604217,0.452863870662617,0.402268221174386,0.418584153419222,0.460150009560439,0.432820634732682,0.430419922228129,0.404450168308749,0.440629248656891,0.425812672621449,0.412901351096055,0.429065464275916,0.414934538277605,0.443375612587498,0.434174792466301,0.402964407101764,0.409332568001978,0.407779723263885,0.417518615751069,0.429565061521762,0.413749231058463,0.437722273486811,0.462137988997187,0.462696217704658,0.462692889512068,0.443080642055342,0.467794543005185,0.421605634933037,0.447057551306065,0.421277103519863,0.439119971499436,0.448374697867631,0.465579618020828,0.421890494726396,0.429396580963307,0.445037436181628,0.432992741721291,0.442218911716814,0.407990800719585,0.450273248162166,0.442427640716563,0.447747151090795,0.410512747107518,0.428876161115408,0.430853011089859,0.465652526668596,0.420271399112877,0.411827229372054,0.394625119015498,0.465327861806871,0.426234458614233,0.408413006804586,0.416119921290939,0.416976512972784,0.454721730281777,0.403443813091915,0.440111390298602,0.466555977132564,0.377365121858128,0.446641040863773,0.392635095121175,0.440206907180148,0.445935604116836,0.435777564403665,0.396664443320819,0.453803408700509,0.404582202293199,0.422777215096878,0.391808904128427,0.467370621278362,0.419941881343562,0.373804104228964,0.469931028155633,0.448772496842238,0.485198917453252,0.434069703767525,0.378544277615181,0.375110104545192
"AAL62",0.422980457610812,0.467697105453716,0.446220683883449,0.457033724849935,0.437018011841889,0.45065469309279,0.431325613998306,0.469989539250784,0.415989465412946,0.442449929819339,0.428725488283551,0.47028384514733,0.419495342065214,0.471385956250765,0.428851876293812,0.452574671010733,0.438271261397509,0.466947695810781,0.44694357076399,0.40915353525315,0.440667871048866,0.455220482961861,0.437933562429654,0.405169190998108,0.466765406717652,0.418555820785298,0.470479502598936,0.404640103848984,0.439038397987264,0.472076554330821,0.445580607513353,0.397731749795589,0.441878548618272,0.401568270519763,0.466600409047666,0.438866630399883,0.416123026856718,0.431278305757046,0.433100901864059,0.414159394439037,0.428209478933993,0.444978357934853,0.461059320731731,0.423762837492488,0.442376308230918,0.42856433924945,0.448285262802672,0.414291259961956,0.429235186898906,0.466927717705405,0.420870238058336,0.46701362001301,0.403952087819878,0.409904506898238,0.404016083594843,0.422702937665488,0.410826625106055,0.469696163905789,0.434181310251917,0.455437354374792,0.420271399112877,0.472982520503528,0.387105648100155,0.468084527954673,0.425627316672619,0.467234936771533,0.445646019029215,0.398159396591629,0.450861776335227,0.400327391726666,0.440167225352744,0.416985545496096,0.442916025241002,0.468128650268879,0.421886870675882,0.466143646416099,0.405115221740246,0.438582820701345,0.4143043476807,0.468903479451006,0.398285940257747,0.420183554178364,0.384393458782242,0.45483418039342,0.400499060546724,0.440361348615354,0.38436257888079,0.441778831201002,0.404196738047706,0.427160918478991,0.367602677661692,0.466258195131361,0.456023338848585
"AAL63",0.415866759824558,0.384220583690718,0.419712369298318,0.395150917447978,0.412230399280478,0.396212403716396,0.408492557254952,0.373331556978098,0.419873048857526,0.406241985316571,0.405727850873143,0.384691143832382,0.412901414554595,0.386073985102069,0.431864032193789,0.388665965962754,0.405308963186439,0.392063938766216,0.384063179411794,0.435444170905228,0.407208617152318,0.370984963864715,0.384899342470143,0.414490172613526,0.3861770387017,0.355361380065703,0.390203536516408,0.357959915619479,0.407342218959108,0.389275592538971,0.405688910864219,0.374184847175837,0.411204247654493,0.396046841090231,0.384536131895912,0.350572734856217,0.43713663559244,0.415330241284745,0.408977334416149,0.4198425697209,0.414840734637365,0.420163460303312,0.383137674286161,0.389075594065709,0.390681696786333,0.379644016249897,0.404094514492255,0.415742784067825,0.422901991851656,0.396613159172826,0.427071826220368,0.393346528535724,0.44793893690422,0.442331805757204,0.429898987116808,0.438053254365321,0.425458233833192,0.387731801374837,0.427244199619992,0.39125509388946,0.411827229372054,0.387105648100155,0.454883983950675,0.393314279048943,0.415270824716311,0.386439334367483,0.402955448092383,0.384702791596155,0.392069996228206,0.427890934693579,0.418698519099022,0.369835257042164,0.409164052806296,0.389420354930737,0.428525903064334,0.398949885854347,0.436701740074068,0.428260882067822,0.443409738493919,0.398675766544736,0.440529455210045,0.444217233010173,0.465601731879926,0.402928176752451,0.454071981209423,0.408583837953822,0.43611822369442,0.40641677331724,0.424200711436523,0.415637925173161,0.482427500908677,0.364493232616909,0.310604020242298
"AAL64",0.397533056299871,0.467819736888673,0.445932618743524,0.459972479331617,0.432496877232816,0.427643151355516,0.404978352231973,0.461424145868836,0.406304810242419,0.433750577846956,0.405340873811651,0.467331361858412,0.395729293774484,0.471767135290835,0.420124103149053,0.433810874199215,0.417875600380638,0.473235089284739,0.440286878751605,0.390450527796645,0.431558840235117,0.439176667546085,0.437442296609018,0.38919801548418,0.460577748704643,0.399856887650248,0.464749234240841,0.381173468866493,0.426824980659032,0.462968005717146,0.4534686072942,0.381995929218324,0.447246986976479,0.389823402233184,0.457221539546866,0.419274360937672,0.4103799388552,0.411466917258244,0.408729191562267,0.391172944249604,0.415378290075149,0.423476578452263,0.454526831693087,0.400195162304915,0.434917596163253,0.406477243207331,0.433392852279595,0.388416780993347,0.428962793255105,0.461676776114755,0.409588174487713,0.459277531843807,0.395568766811941,0.419247729086282,0.387220768190712,0.41643257174937,0.395477461538357,0.470875399495022,0.433339611658592,0.445731640126447,0.394625119015498,0.468084527954673,0.393314279048943,0.480590648806783,0.401219862337623,0.460705069534889,0.448629827721575,0.384152300992367,0.449136360939864,0.382617192942062,0.44964284125626,0.390115512560925,0.418783332242967,0.483874653702798,0.411023675285449,0.479757255910105,0.396397816430375,0.429706135107771,0.411367870378107,0.481057151177637,0.382696237464743,0.433427809501986,0.388447296405853,0.467546644611115,0.383307243995005,0.439496894256861,0.392757930927546,0.415812653706584,0.384695964258807,0.391897880424528,0.371138379698921,0.471108167672006,0.46668079962687
